,Unnamed: 0,id,time,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,user,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,target
4827,4827,14120,53.0,100.0,9.45811322233,9.39927492241,9.49332929693,0.0308320040056,U2,0.8410170656207777,0.8351251433104445,0.846950304006111,9.80665023581222,9.806649756271112,9.806650742677778,4.934311988177482e-07,0.3594939399630956,0.0676806793054445,0.9519430757854,0.2546777734082622,0.3514216539473692,0.1280343900720235,0.8194271413120449,0.2414031898471433,1.9118989289552557,1.591967610423367,2.2733665098397555,0.7970998772730836,43.99400357844444,42.38789909619998,45.65325994687777,1.4524161805649776,105.3309937997222,104.23733660111112,106.33847402651114,234.6327185335,218.57042650073333,250.4079066267222,18.028922752706247,0.8389287397913334,0.8345540317363332,0.8425864675924445,0.0041291824216308,0.0
4828,4828,13112,191.0,100.0,9.72652629771,9.2761321142,10.5123743274,0.233958008886,U8,0.8344558461635,0.829115066316375,0.840390750145375,9.80665024820125,9.80664979312875,9.80665074662625,5.116411517958418e-07,0.3640666775974826,0.071452540912225,0.924622836606075,0.25113487093492,0.3548102289320403,0.1236700887367764,0.8611458705528005,0.2430531491377862,1.8849974232084123,1.5907618456387882,2.2353298434459745,0.8442576155569691,43.6290870260375,42.08812810397498,45.31927384188749,1.4688816683293495,100.5935421091875,99.36317776075,101.72695736432505,221.8735124594375,203.803433922575,239.6205990643125,19.99861202599328,0.819435825372375,0.8145500822145,0.8235143807451251,0.004618292546758,1.0
4830,4830,19228,131.0,77.0,9.87509713958,8.80322902997,11.1551159069,0.376373312116,U7,0.8449579540800001,0.840175596387,0.8504039478883333,9.806648121358888,9.806647685412225,9.8066485686,5.523536886351927e-07,0.3302785302276734,0.0662136632427645,0.8353434069796222,0.22606999343281,0.322700108336058,0.1169594892927901,0.7733908081833671,0.2164630678045677,1.7233092144775888,1.4584176523184784,2.038737101179866,0.7540993807193437,67.60866970562222,60.67676556154444,72.83874071018889,6.278166724349201,119.82397474394443,118.73795846044445,120.79109943373336,230.64213589438884,214.59024225828887,246.41547128127772,17.826242649779225,0.8344035069260001,0.8300273254118888,0.8380226438623333,0.0043610316715871,2.0
4831,4831,19310,213.0,100.0,9.88542907257,9.58712872002,10.4308991186,0.208419317707,U7,0.8801807745031112,0.8753973456308889,0.8856278394905555,9.806646030475555,9.806645710273331,9.806646361206669,1.7966555944107482e-06,0.1405772615718845,0.0190969375218756,0.2951589583473777,0.0850907024298267,0.1972881714460358,0.0667923296539568,0.5477966294675782,0.1514891384429121,1.218400551464144,1.012368588514401,1.4420192809750885,0.6744688887313436,77.9240113895,71.58150460126666,82.5144556684111,5.987057783776867,142.70424894270002,140.0488456126444,144.43718132641115,225.29420906483332,209.1777496557333,241.1073534830556,16.984383024248118,0.8357243644976666,0.832685095593,0.8386697130503333,0.0035915368511815,2.0
4836,4836,12149,206.0,100.0,9.84966797134,9.69674802325,10.0354564281,0.0718678023594,U10,0.8498099976728889,0.8471402032873333,0.8531778611076667,9.80663556086778,9.806634642973332,9.806636485833334,2.357157134578193e-06,0.0388307889124401,0.00952296743988,0.1056862947839111,0.02894652693791,0.0497573451840692,0.0292639627280457,0.0856695375730005,0.0209669229795888,0.2893221437486551,0.2210423451922551,0.3492022992042329,0.0882712899099769,71.39194040194444,64.90070167308888,76.11874722031109,6.080773641037444,177.73046267313333,175.43609907613333,179.1830098254889,228.26549353703336,226.7678867865889,230.8726283834111,2.8387742705117267,0.8129288748066668,0.8101684744762223,0.8156862947147778,0.0023470910167539,0.0
4837,4837,11729,101.0,100.0,9.93640881662,8.34070041237,12.949291329,0.684663041394,U10,0.8697102734107778,0.8659424792911111,0.874206170411,9.806626611106667,9.806625265066666,9.8066279386,2.991877374173081e-06,0.0536218000236001,0.0163877379629434,0.1322254387158555,0.0388082001907911,0.0595728745701781,0.0397116964391668,0.0949074676091449,0.0207756927760033,0.2951058194162107,0.2246733809657885,0.3593800583384329,0.0919256809052436,69.7632582937111,63.27201956485554,74.49006511207776,6.104353809014,194.59875878266664,192.30687628044447,196.04030103044448,229.83989955097772,227.88150053751116,232.81976342357777,3.11932629992006,0.8221704408444445,0.818451840256889,0.8258734289072222,0.0037040851450656,0.0
4838,4838,14057,12.0,15.0,9.47261678247,9.43571902395,9.52755658673,0.0271364048884,U2,0.8473578229211001,0.8438968315995,0.8514443492743,9.806628961431,9.806627679638998,9.806630228546,2.7640744692727734e-06,0.05275105514902,0.017228961938209,0.12628466881906,0.036408912397742,0.0584590788459202,0.0393907895223701,0.0918917415384604,0.0196460331473989,0.2834935277947896,0.2167811295708096,0.3455180033942896,0.0865558491910292,66.59831279011999,60.75619793414999,70.85243892664998,5.5403398628629,186.2972836624,184.1628125002,187.6664485957,238.16570381458,236.38770941146,240.87388830782,2.8302901882123543,0.7828194013137,0.7790831451123,0.7864098671601999,0.003570590288683,0.0
4839,4839,14451,13.0,100.0,12.243425054,5.67436181703,15.1589905548,3.56163242495,U2,0.8502074349538,0.8467461603954,0.8542793564509001,9.806628945073,9.806627713114,9.806630168038,2.7391334378766035e-06,0.09905242617131,0.03494043750305,0.23615920792479,0.060083807410402,0.1019713928938802,0.0614054786837701,0.1896641857888704,0.0463005441761409,0.7877786982327896,0.7148255498134096,0.8554387060742897,0.0958797338310692,46.39289981455,45.78368769857999,47.02517235207999,0.9549353756923,176.9357129507,174.43437566075,178.79592539310005,220.88609920868004,219.10932767576,223.59270208822,3.154874440595344,0.7844326625167001,0.779697320246,0.7888694242881,0.0043481848753733,4.0
4841,4841,16589,497.0,100.0,9.81589686182,9.7752115276,9.85316286454,0.0172353095799,U12,0.7774033973012,0.7725644117235,0.7823976535653,9.806632662579998,9.806631233992,9.806634038648,1.5295157763943036e-06,0.2430726635394031,0.05782965197392,0.506599093865963,0.1311398821863574,0.2114966869585003,0.1062082335321401,0.5104547510538704,0.1292430315321488,1.3520222918477596,1.0682658431446046,1.6052532788555596,0.2657520285447392,38.9436490027,37.92652492076999,39.942712968199984,1.1483548764921998,139.20795593711998,138.23989278464998,140.26084196108002,249.77386959248005,241.49819033256,256.32587004742,7.916624587032945,0.6721218982764701,0.6578871201183101,0.68211136536289,0.0098363783134323,0.0
4842,4842,14417,61.0,100.0,9.94572173145,7.90853270346,12.2973308944,1.15601731648,U2,0.7275835095316999,0.7227753122868,0.7325651406556999,9.806632657268,9.806631240526,9.806634026809,1.5330305935974031e-06,0.334781926371083,0.07442868393577,0.764107533630513,0.2035336802602574,0.3221282849458003,0.1338041240905801,0.7314968007631905,0.2141733495700988,1.6093064845078595,1.1924688988862746,1.98044641647886,0.3435328579836393,41.47565166119001,40.60586627973999,42.22946771586999,1.2200009457752,135.42519794996,132.79171777904995,138.14669467396,227.55489928875,217.6131705408,235.77294923172,10.272774368589593,0.61321712139607,0.59388127679401,0.62967599895639,0.0157477200181726,4.0
4843,4843,14607,25.0,100.0,8.64542658949,4.44677582135,12.7393706614,3.22463299445,U2,0.7393359043557,0.7353259211367,0.7433811003489,9.806632637155,9.806631320653,9.806633910394002,1.4887435962483537e-06,0.3856440113115331,0.088974319755836,0.882511129241613,0.2321355671958174,0.3767392130240702,0.1416980390879801,0.8268648128090603,0.2394848814061689,1.9769978952407596,1.5097097053747746,2.40742571436276,0.4004286158399393,44.2045638018,43.44590649079999,44.83099985347999,1.1382059130162,129.74834776093002,127.11486759001998,132.46984448493,246.64985163065003,237.3425416592,254.31170832862,9.319166707327591,0.6049250510324701,0.58379311830371,0.6224755219981899,0.0168338006465196,4.0
4846,4846,15442,55.0,100.0,10.1035179674,9.61265105602,11.1850672587,0.385252222305,U12,0.7619680801140001,0.748640910896,0.7753022918888,9.80664140241,9.806640504544,9.806642279611,1.4628221853625535e-06,0.4136640469427831,0.101012423957355,0.896308620211283,0.2364391807468814,0.4130643124660903,0.1578179463405001,0.8605944355010505,0.2482206674359648,1.9642423682765693,1.456050773692385,2.4556186570121694,0.4241709578596892,43.87346295887,42.533263625062986,45.24931882325999,1.6223971451976902,112.92577717021,109.87816985228,115.95021435733,239.77337978477,229.95841247763,247.206913628,8.885675463415994,0.6533542588996699,0.62180168899841,0.67673336652959,0.0225257885447451,1.0
4847,4847,14848,21.0,100.0,11.2094246568,1.71003493522,27.8740781153,7.20926991698,U2,0.7647513826807,0.7521089725,0.7774196276437,9.806649458372998,9.806648991451,9.806649904629,8.533746288377656e-07,0.4733357276242831,0.126469933008845,1.027841613309083,0.2638647331537614,0.5175177536887303,0.2030556244375401,1.1057950137926906,0.3207281302658279,2.1992119590905697,1.5828028237563248,2.8554652539420697,0.5352608926323292,44.57510496566,43.04355645543298,46.142310006469984,1.82168450462379,97.33080516572,93.71114790647,100.94592646016,258.12444131047005,240.27251244974,273.6719427177,20.588951124069997,0.6698850154745699,0.6327802623110099,0.69865210412399,0.0264379738829951,4.0
4849,4849,9971,10.0,100.0,9.68625023912,7.54422897152,11.7661169645,1.11150776259,U13,0.7664017271389,0.7538384325612,0.7790225650077,9.806648214418,9.806647431553,9.806648990549,1.2871352318538354e-06,0.4402768833003431,0.111624632268728,0.9465893830192528,0.2489987028097514,0.4885785272748002,0.1833144934635901,1.0412019966144206,0.3024105408866118,1.7237335901849695,1.1156709591674647,2.3737380705990696,0.581222237698788,49.12872883445,47.352501441793,51.01182181024,1.99462652732256,103.71120130492,100.38863452142,106.90505074226004,272.96056454467,254.24395299584003,289.5432406958,20.90132750681669,0.6865971462580699,0.6498731724854101,0.71524324580359,0.0264129169056191,1.0
4850,4850,10768,131.0,62.0,9.7461375008,8.99978318135,10.0606171614,0.174828439813,U10,0.7688260560343,0.7576840005077001,0.7803988347858001,9.806642523491998,9.806639335459,9.806645753324,4.770273524629936e-06,0.3058868669415431,0.087989160223568,0.7137097604784529,0.1989131717042514,0.3798484470641002,0.1362619915238401,0.7286495028046204,0.2244484508485019,1.1210231735311695,0.7358196647809047,1.5741521824400695,0.3786703965950992,50.14456678805,48.71501119360299,51.70254756436999,1.81488073646926,116.44777828802,113.34759262162,119.41924660826002,273.67938607497,261.33182499704003,286.5465318558,16.12697776149799,0.66375903250447,0.6345151342911101,0.6882834793021899,0.0218361200876661,0.0
4851,4851,11428,169.0,100.0,9.82681923735,9.58578541317,9.94020871421,0.051548774355,U10,0.7921700797552,0.7801566429243,0.8048313769607001,9.806634144211,9.806628279576,9.806641722397,8.021092656480236e-06,0.3061692111169621,0.088394362398957,0.713813581925615,0.1988862140897256,0.3837523736166403,0.1400860459716701,0.7326192133478804,0.2248136168694119,1.1212780032946297,0.7371581872420097,1.5726483129415996,0.3783947756839336,45.84017464038,44.47185921368299,47.35647618819999,1.97459002319866,139.2183103561,136.02129106732,142.28258394518002,267.79761213377003,255.50512908004,280.5929315587,16.115425645062892,0.7214994777798,0.6926211455617,0.7457024613841,0.0219936363533661,0.0
4852,4852,18419,22.0,100.0,9.82080521916,9.71415515405,9.91069862035,0.0523521377781,U7,0.7845367562214001,0.7718047467095,0.7979166261078,9.806634066115,9.806628253992,9.806641602486,8.074628442175336e-06,0.2119177046441771,0.070942153338769,0.4482384456321749,0.1249924597720406,0.2720679112504203,0.1139077834361401,0.5088609719644605,0.1385336262338099,0.8371085372116296,0.6083480652220097,1.1544465212925998,0.2743968777775447,51.99893814516,50.61905897550299,53.53043758864,1.74666139054396,148.22174973256,146.71247220572,149.57320139220002,263.25260541689,252.49677644275,274.46142475011,13.870584978099894,0.7247316698467999,0.7009843888769,0.7424361918943,0.0210557517634161,2.0
4855,4855,13149,228.0,100.0,9.71273802327,8.45892575922,10.8361748786,0.456605795343,U8,0.7003959121543334,0.6856497669536666,0.7224870286165557,9.80663227223889,9.806625862283331,9.806640609747776,8.932909475237317e-06,0.2102194294592079,0.0807541179380523,0.4385702826748277,0.1241217797901551,0.2640103952315892,0.1151981979741446,0.4935989440581337,0.1479837134117611,0.8884961884399217,0.5226183031275663,1.2375120212696666,0.3313431188148878,54.43284942932223,53.10663141297777,55.92326434555554,1.518346037817622,158.4371637871,156.75552773983333,159.94343775970003,225.92407663971116,213.07113181114448,240.0757621764111,16.47911733063055,0.601304679313,0.584004589802,0.6277637100352222,0.0226167434597177,1.0
4856,4856,12672,85.0,8.0,10.5602132494,10.2932268089,10.9178272016,0.147611186987,U9,0.714552626976375,0.69964232601875,0.73813492065425,9.80663302687778,9.80662658944889,9.806641408733334,8.364784249357429e-06,0.1983526490770523,0.0844409686486522,0.4125362871007166,0.1085701673023573,0.2651199809826629,0.1251456324533126,0.5076993231881505,0.1479035436059812,0.9284163775838108,0.5660584847268997,1.281732459700222,0.3308188954715128,67.7135279795,66.05415150625555,69.64384496531109,1.770087777537189,166.9469313730125,165.5421227389875,168.32038979803752,199.5355665466,183.6805337541556,214.30689050863333,18.011785396888325,0.6162660094237778,0.5989659199127778,0.642725040146,0.0242504752870477,2.0
4857,4857,12995,74.0,100.0,9.61940622027,9.27100533923,9.89484380877,0.184385125747,U8,0.6742856697711429,0.6576788125672858,0.7007379148357143,9.806630865170002,9.80662362377125,9.806640294048751,9.409379956581842e-06,0.1309804649851838,0.0552403007134838,0.2681427523408062,0.076268511888277,0.1399902753701861,0.0646135386589287,0.2161564706493147,0.0651683906058357,0.7379054313755371,0.4705648331477621,0.9214606898939997,0.2115240071174431,70.91225927725,69.28464721537499,72.84467941576249,1.6530879991768377,179.2862318697143,178.55922550342856,179.9774094257143,188.6942702223,181.431079439925,194.73828857058749,5.309758774374366,0.5762457866615001,0.5648288249622501,0.5981718100267499,0.0208282673202912,1.0
4859,4859,20015,356.0,5.0,11.4058633755,6.89156500573,18.250817557,3.62555133013,U3,0.6974619020828572,0.6684596610922856,0.7382685867262858,9.80663244115,9.806625603811248,9.80664149931375,8.861362545021092e-06,0.4019195015157589,0.1890486750275301,0.7615395653608562,0.198486635826002,0.646088146437429,0.3503626991824002,0.9292170529250864,0.2484492675097214,1.7681079676647868,1.140995132289337,2.2870952660743744,0.5276177452769003,65.06907819171249,61.44702547596248,68.93948411369999,2.87845298537375,169.61313872944285,166.61665911774284,171.59274324815718,171.66064573405,164.695855570925,176.9816436457125,6.746979095169368,0.55767572663875,0.524709186769,0.59552155273,0.0386035595138387,4.0
4860,4860,12737,150.0,8.0,10.5557991466,10.3339568731,10.7681829999,0.128368767742,U9,0.6471670707728334,0.6133775198843333,0.6947149237978335,9.80663961309375,9.80663583985875,9.8066456012475,4.499476749613966e-06,0.3901378140431589,0.1934387571405425,0.7074970600274186,0.169570381484227,0.7351787857048339,0.3977138736950503,1.047989762113934,0.2780520714201916,1.8537311980451616,1.222619990765912,2.3739129451337493,0.5297420768572504,77.5097440315875,73.42758373871249,81.90260896094998,3.1491743322253747,155.1184523631833,151.62255948286668,157.42799096835003,145.1664449588,137.258794498925,150.5534522948375,7.038601936515242,0.587362178294625,0.55550831544225,0.624657216216625,0.0377917389187112,2.0
4861,4861,16096,4.0,100.0,9.80574393781,9.76819602946,9.85418414036,0.0166628847501,U12,0.5906319869331833,0.5582962321982,0.6363902456378167,9.806650095885,9.806649663855,9.80665061164375,4.25833388297341e-07,0.3898146299101414,0.1929322544213063,0.7074238797367888,0.1696249872956973,0.7286942785734339,0.3913870936364003,1.041278001292784,0.2774367256999567,1.852971052253012,1.2208650065719608,2.3762213076267744,0.5300316739837091,82.8786415938375,78.73732991256249,87.31948411921249,2.941063050044625,117.29379689046664,113.93761040863336,119.4532966811667,152.67601595105,144.723759985675,158.1042793174625,7.0479361856739935,0.5138130365348375,0.481921542835525,0.5513136011404626,0.0375542931742887,0.0
4863,4863,12053,110.0,100.0,9.81976997078,8.03825049387,10.5781758521,0.423015098241,U10,0.6187310211236834,0.5927117564655333,0.6469137225168167,9.80664025728,9.8066398169625,9.80664077223625,3.471122549870716e-06,0.3305044680655689,0.1604182047251538,0.5950048924075012,0.1511854763332072,0.6690496573354672,0.3640610231308336,0.969298359103984,0.2589457067757535,1.5650091064487497,1.0162184047410858,2.074745703560549,0.4849338283622715,73.93512245729501,70.48145892516999,77.65527070099998,2.48166006399325,124.85485509413331,121.9257254548,126.62909832133336,178.11415835623748,169.91439334608748,181.9303462973125,6.228717858343318,0.6314561783678374,0.6027572887734,0.6547405455114624,0.0260561764542483,0.0
4865,4865,13925,10.0,100.0,9.61170240972,7.80474910801,11.1960153065,1.24448938913,U2,0.7273502513405857,0.7012828366106001,0.7534987311128428,9.806641364147778,9.806640927202222,9.806641864857776,3.122413932656414e-06,0.4782054320855835,0.1712345017823667,0.9659512468205456,0.2478198740145731,0.8024760994949005,0.4029753947031287,1.341540357726758,0.3546125218774458,1.7336723663688884,1.002005108179632,2.608530414030488,0.663273802923797,66.14032304566223,62.44059196589554,70.2524963942222,3.075053877461778,119.51186401957143,116.66376000874286,121.40134818884287,191.59419807911112,184.6183870649,194.57329690066663,7.066492252361837,0.7278204088261888,0.7012975622322445,0.7486158385087445,0.0240365607227096,1.0
4866,4866,19352,22.0,100.0,9.35649212891,7.67953177996,10.1838435141,0.730100191413,U3,0.7608993372553875,0.738020560745525,0.7838490456772376,9.80664155795,9.806640940795557,9.806642206943332,3.292074899045192e-06,0.4753269391832389,0.1659775832585556,0.963698649395379,0.2498703673385375,0.7137410135550128,0.3564562062661752,1.207994035105663,0.3187654468689526,1.734023630024777,1.011431254817965,2.5987796848939326,0.6537096879183859,53.73663505657333,49.65010469880665,57.72109775229998,3.157208178176222,114.890899154625,111.92181455595,116.97396797787502,214.671557331,211.1579099971111,216.67895766766665,5.437214055394061,0.7709792873585222,0.7444564407645777,0.7917747170410778,0.022240089644384,3.0
4867,4867,11068,294.0,100.0,9.83135574613,9.81683429092,9.86524527495,0.0121133178889,U10,0.7298357441780111,0.709498064702689,0.7502361145093223,9.806638104487998,9.806637549049,9.806638688582,5.894148164880673e-06,0.4281607644149151,0.1497463440827,0.867695303605841,0.2250133975642228,0.6397385189184781,0.3220190847657001,1.079207476859534,0.2835350677161157,1.5636976395673594,0.9108356692594616,2.34481784659734,0.5910364860084873,54.442968961846,50.68335569580599,58.07249225872998,2.9123219366494,132.2225303911111,129.46419611917776,134.14005706755557,196.41220130324,193.24984513905,198.21977125462,4.893691704188848,0.72151942315937,0.6976475572247199,0.74023574453487,0.0200167178110782,0.0
4868,4868,15355,39.0,54.0,9.78957238715,9.06752918799,10.2952413512,0.214807176862,U12,0.7241260242443445,0.7043454025588001,0.7439717496077667,9.806637604227,9.806636663248998,9.806638519355,6.045102094534673e-06,0.3303052654387951,0.141098186596403,0.636075249379251,0.1681871892717228,0.5030572249721448,0.2452041258513446,0.8422987814265004,0.21089312461406,1.0299580077373596,0.5559445240287716,1.68508945624504,0.4580962752921872,52.178119072446,49.12167465065598,55.27075188862999,2.4421201545297,126.4627185668889,123.58809434350002,128.49390613362226,208.75347880634,205.73172856645,210.56220802002,4.546999839703847,0.73847917803767,0.71849167911612,0.75296925655407,0.0164398191684172,3.0
4871,4871,17999,19.0,100.0,12.8432790005,2.50387944589,38.5866887055,9.61385128407,U12,0.8238588057329,0.7982308777895,0.8505369476372999,9.806635421562,9.806633740334,9.80663706622,7.157227924989572e-06,0.5877529097537871,0.14953512130247,1.31741253281421,0.337486653477982,0.5878770280342802,0.2605159883643801,1.0820961265672604,0.2734527589460579,1.3331551732212497,0.7793887823088026,2.30314824167162,0.9616467361735694,50.948465237946,47.71854755399599,53.36082466745999,2.5471464421913,137.11801432675,135.8180724772,138.63903086139004,216.84773963054,205.39969642515,224.16684121232,7.526649127013647,0.8527492663055,0.841205512857,0.8614627715834,0.0118384100115022,4.0
4873,4873,11737,109.0,100.0,9.8550829698,7.89278798019,10.3052179813,0.329777467229,U10,0.8673091092741,0.8478803343687,0.8879003712434,9.806632979905,9.806631294212,9.806634611452,4.7010045540898725e-06,0.6252904149795301,0.16064932825303,1.44009631816728,0.376661620233059,0.6012596547899803,0.2713919690402501,1.1045706529325603,0.279663691268922,1.3946983279171596,0.8529982907164626,2.3247968955255995,0.9524788960008892,53.41769777178,50.21852301944999,55.75349539372,2.6574873012589,139.10439323635,137.6661547639,140.76370639389,231.22153928844,220.79121468625,237.89708792062,6.999677371331188,0.8008733066557999,0.7888553435657,0.8101230707689,0.0120589111825746,0.0
4875,4875,16306,214.0,100.0,9.8141962405,9.77064213311,9.86055846839,0.015256701738,U12,0.76468550455401,0.7434859275804301,0.78653775780649,9.806632981143,9.80663125382,9.806634630555,4.696124070224372e-06,0.5705116186313781,0.15827894189337,1.327234841938728,0.3448448227233409,0.5001611006681703,0.2284325956068601,0.8410622861297202,0.2176243938455312,1.3703822436384796,1.0837055262477635,1.9398737669365895,0.7557440178546282,59.436290131940005,56.89454587699,60.97356011797999,1.8165338053263,130.71631593294,129.49483366510998,132.13944586588002,243.04577650924003,231.79390385711,251.27554150112,6.222595910742987,0.69397953990119,0.68476659303948,0.70137697143448,0.0094330396712476,0.0
4877,4877,8873,29.0,100.0,9.82566290904,9.43343695254,9.90287182285,0.0824801264857,U4,0.7953913763700111,0.7718513815061444,0.8196398262540999,9.806707058159,9.806705465379,9.806708599032,8.985794291474572e-06,0.6283804929336646,0.1718347824340978,1.4720124929298422,0.382355013169791,0.5449885027310004,0.248783500674589,0.9051108303872892,0.235003816486929,1.3094884739489294,1.0202342625386809,1.8795604673261,0.7572106590307883,56.50081361922,54.41493180463999,58.14807587677999,1.7098824489945,120.66593423515558,119.43522577518888,122.45201416463335,271.9778660684,260.81506935256,280.1047613142,6.090513586950395,0.7423880033681001,0.7320867929147555,0.7506451740764223,0.0104248078059983,0.0
4880,4880,16704,43.0,100.0,9.85670389983,9.83942964457,9.8928051065,0.0135175600798,U12,0.6997185238276777,0.6856834570161445,0.7172401276978778,9.806707597816,9.806706351872,9.806708828974,8.858840271322073e-06,0.4672617664206201,0.0997267144182411,1.039548187503167,0.2858472493798858,0.4427427954791225,0.2608492643661113,0.6363985793521894,0.1384955255575357,1.0685804276053994,0.8892816146331226,1.3701830000395898,0.5697077846564902,47.37044193671,46.66865641272999,48.22708951162999,0.8262237292110001,120.4358416388,119.72691832115557,121.35962177112224,256.597821135,250.47192651556,261.8586686535,3.5367842688050137,0.7535606284083223,0.7502518897599777,0.7571343206384222,0.0065437251011651,0.0
4882,4882,18669,99.0,62.0,9.78161255585,8.90318834472,10.5126063164,0.377120717179,U7,0.6472663853049,0.6396408492601444,0.6537936103373222,9.806709412515,9.806708952844,9.806709859716,7.753251166134073e-06,0.1927311028581534,0.0494761514620511,0.4952023923922889,0.1391169921904969,0.1828936716129003,0.1329557804687334,0.2286497407705559,0.0511743542435579,0.6869006375660995,0.5056964107630526,0.9904086238310896,0.2285174958536002,57.83651214676,57.15225444020998,58.67563190424998,0.76175525103,134.1586702962111,132.47355887023335,135.69739916186668,213.6971656338,212.21073599086,215.78132923901,1.5581654164476144,0.7677763174114334,0.7650628374335333,0.7710042175188667,0.0021810380272567,2.0
4885,4885,20926,8.0,75.0,9.75951663003,9.34604032665,10.2945545056,0.242671172945,U11,0.7720464620840001,0.7651708539858889,0.7850721845814443,9.806718998995,9.806718460535,9.806719529031998,7.822558466424974e-06,0.1867497258271667,0.0660300662541422,0.43865249395038,0.1013345062319281,0.2626009911727781,0.2173936052810224,0.3212685809043004,0.041357535678181,0.6563469592049795,0.3040184366379916,1.1060923355028998,0.4085528445012613,53.6268412229,52.08271641380899,55.33083756176999,1.673812647846,129.31698176533334,127.44600062664446,131.03845402516671,214.47458392271,213.26800506112,216.17685888239004,1.3598971910024145,0.8762164280275555,0.8707979985027778,0.8810966268527778,0.0046207664407574,1.0
4887,4887,11235,76.0,92.0,9.74699335682,9.48245539396,10.0883878415,0.0964549420652,U10,0.7479393222937001,0.7381094662963,0.7652323339960001,9.806642000583,9.806640003919,9.806643983879,2.543841838949673e-06,0.2623570797013901,0.0907170358484,0.642223318397272,0.1490153363666923,0.3309567340893703,0.2206243313852201,0.5270830740900804,0.1050644741786059,1.0590738964890696,0.6890815969340817,1.5271980533790896,0.6385983033740312,52.75890597736,51.27700040683899,54.33207827174998,1.6988027774638,141.7574079983,139.92011697748,143.24764731755005,186.73761303611,184.54072336412,189.24531907249,1.981289643423814,0.8853764040983,0.8778131969504,0.8909009179769001,0.0054045801789532,0.0
4889,4889,18308,57.0,85.0,9.85627415022,8.61352424106,11.5128062073,0.476441400644,U7,0.7588991586705001,0.7506351603129,0.7738295010942,9.806641305333,9.806639188217,9.806643382052,2.7374877752302734e-06,0.2438313888927341,0.088281146443844,0.586197280808522,0.1383014160558943,0.2735744626528403,0.1594641744554801,0.4725022108001104,0.1042677799180139,0.9001274346388695,0.6073444118310797,1.1822872461756695,0.5469601948165193,51.23493090714,49.93066396564899,52.65746398331,1.6717805279632998,142.8062551694,140.81425764648,144.50959617265002,201.89590111131,199.86281309362,204.23946127619,1.772741502477564,0.8571712344752,0.849438922962,0.8629680282738,0.0059512703671121,3.0
4890,4890,16308,216.0,100.0,9.81728541094,9.78995377635,9.84843494847,0.0143749960856,U12,0.74513030168425,0.7368584746621,0.76007305048966,9.806641303474,9.806639132186,9.806643451433,2.756209976187573e-06,0.2438228435514131,0.088174619993844,0.5862786597749199,0.1383258920097127,0.2736627917294503,0.1597015848412301,0.4725928353784304,0.1042469437133847,0.8982495759804795,0.6037369601714606,1.1833628240282494,0.5467905034162892,52.35470832307,51.02699504798899,53.81132349488998,1.6847498758969,145.42469351816,143.41859833167,147.13954594706004,212.92502788811,210.85630826202,215.30732018579,1.7899067222951643,0.777248330956,0.7689139671893901,0.78345888042414,0.0061250796147863,0.0
4891,4891,10887,113.0,100.0,9.87621641248,9.85558097136,9.91312379599,0.0137825017168,U10,0.71507140338455,0.7069233784524,0.72994833890066,9.80663321941,9.806631098913,9.806635310669,4.627520854970573e-06,0.2411264959496501,0.087839242153611,0.576727388274728,0.1365330294440013,0.2736877560944003,0.1609793625405901,0.4713453880231803,0.1032652954686379,0.8799486069324696,0.5854359911234507,1.1650618549802396,0.5261695072493872,52.05441620134,50.80084581442899,53.43688848499998,1.5798959979008995,154.98772915936,152.90913966657,156.77507589456002,209.359019736134,207.299115623949,211.732477852564,1.7773185526940742,0.7453549031997,0.73742136475859,0.75084270780914,0.0057075932432593,0.0
